Employer's Name,Review Link,Job Title,Review Date,Review City/Town Name,Review State Name,Review Country Name,Current Job,Length of Employment,Employment Status,Overall Satisfaction,Career Opportunities,Compensation & Benefits,Senior Leadership,Work-Life Balance,Culture & Values,Business Outlook,Recommend to Friend,CEO Approval,Pros,Cons,Advice to Sr. Management,Headline,Employer Response
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW6554911.htm,Associate Director,5/9/2015,New York,New York State,US,Yes,More than 5 years,Full-time,2,1,2,2,5,1,Getting Worse,No,Disapprove,"Good work life balance. Ability to telecomute. Good coworkers, everyone is very friendly.","Many changes with new management. Constantly bringing in the consulting firm and having them huddled in the conference rooms. Cannot book certain conference rooms because the consultants occupy the room through ""sometime in April"" and then they get extended... 
Performance reviews are not conducive for growth. Have some managers who are no good, but senior management keeps them anyway because they are afraid to fire under performers. Stalls projects, too much time spent on ""discussing"" topics.","Too many chiefs not enough Indians. 
Dony think asking us to fill out surveys will give you the truth from employees. Don't tell us to start documenting our projects and hours and telling us McKinsey wants to help us ""streamline""projects. We all know what that means. All the good people are leaving the firm and you let go of all the good senior managers in the last layoff.",Associate director - IT, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW6516780.htm,Structured Finance Intern,5/5/2015,São Paulo,São Paulo,Brazil,No,Less than a year,Intern,4,4,4,4,5,5,Getting Better,Yes,No Rating,"- Excellent work-life balance, at least for the financial services sector
- A lot of opportunities to learn and create, especially in ""new"" products
- Quick promotions depending on your area and region
- Puts a lot of value in the internal resources","- Lower pay than bulge bracket investment banks, sometimes doing way more complex jobs
- Depending on area and region, promotions can get very hard at mid-tier levels
- Some areas have very standardized criteria which may be boring (execute not create",Keep up the the good work and try to be more aggressive in pay.,"Excellent work-life balance, culture, learning and status, but lower pay than banks", 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW6514955.htm,Rating Specialist,5/5/2015,London,England,UK,Yes, ,Full-time,3,3,1,0,4,3,Staying the Same, ,No Opinion,"Good work-life balance
Friendly work environment","Employee morale negatively affected by recent changes.
Regulatory pressure keeps increasing each passing year.", ,In transition, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW6500642.htm, ,5/3/2015,Hartsdale,New York State,US,No,Less than a year,Contract,2,1,3,2,2,1,Getting Better,No,No Opinion,The salary is generous. The neighborhood is wonderful for lunch and after work. Close to subway and Staten Island Ferry.,Very stressful environment. No on-boarding for contract roles. Rude staff members who treat consultants horribly.,Onboard new contractors so they know what to expect from the company.,Stressful and rude environment, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW6481752.htm, ,4/30/2015, , , ,No, , ,2,2,1,2,4,3,Getting Worse,No,No Opinion,"Good people, helpful co-workers.
Learn a lot.
Good work/life balance.","Management policies and direction continue to change.
Non market competitive compensation.
A lot of compliance to deal with.", ,Company continues to be in flux, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW6471080.htm,Director of Sales,4/29/2015,Secaucus,New Jersey,US,No,More than 10 years, ,2,1,4,1,4,1,Staying the Same,Yes,No Opinion,great products and good value,bad management. too much turnover.,none,"Sales, business development", 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW6434144.htm,Senior Director - Ratings,4/24/2015,New York,New York State,US,No,More than 8 years, ,1,1,2,1,3,1,Getting Worse,No,Disapprove,"Similar to a government job, the hours are 9 to 5.30/6pm. Everything is done by committee, so there is no accountability. A good place to hide since its easy to coast -- and many do -- without a clue about technical analysis or knowledge about an industry or company.","All the experienced, smart and knowledgeable analysts have left the firm. Left are the ones who are inexperienced or haven't yet  found opportunities elsewhere, although many are looking.

Management is beyond atrocious -- almost comical. Bereft of talent, this firm could take a further hit to their reputation.

A word of caution, there is very little upside in this organization. The longer you stay the less marketable you become and the less serious firms in the capital markets take you.","This was once a great firm that people were proud to work for. Sadly, it is no more.",The longer you stay the less marketable you, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW6396194.htm,Process,4/21/2015,New Delhi,Delhi,India,Yes,Less than a year,Intern,4,2,4,2,3,4,Getting Worse,Yes,Disapprove,no problems only office politics,very good to work with and good perks also, ,Process, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW6390079.htm, ,4/20/2015,New York,New York State,US,No,More than 3 years,Full-time,2,3,4,1,3,1,Staying the Same,Yes,No Rating,Exposure to opportunities and information,very political at the higher levels.  Subject to sudden changes,Take a hard look at what is and is not working and listen to the analysts not the shared support groups,"Great learning environment, difficult politics at the higher levels", 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW6370969.htm, ,4/17/2015,New York,New York State,US,No,Less than a year,Full-time,1,1,2,1,3,1,Staying the Same,No,Disapprove,"Very few. To some people it can be a step stone.
A lot of engineers are friendly and helpful.","The salary is probably on the low end in the similar industry. 
Very boring applications, boring management.  It is funny when I realize how easy one can
have a title as director or lead developer without a bit of management skils and technical 
experience. But it is probably typical in financial industry. 

If you are interviewing with them, keep in mind ask them how long the position has been
open, is it a replacement or an new opening. Most importantly ask how much actual
software design work you are expected to do as compared to support and bug fixing. 

Don't be fooled and intimidated.  This is New York City, if you are not happy, (especially with some of the rare to find abusive directors or lead)  you can leave the next day and there are much better opportunites.", ,Software Developer, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW6253869.htm, ,4/3/2015, , , ,No, , ,5,0,0,0,0,0, , ,No Rating,Great working and learning environment. Wide exposure to a range of industries. Helpful team.,"No downside, enjoyed my time", ,Internship, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW6240362.htm,Analyst,4/1/2015,New York,New York State,US,Yes,More than 3 years,Full-time,3,2,3,2,4,4,Staying the Same,Yes,No Opinion,"flexibility of work arrangement ie. work from home; internal networking events; most prestigious rating agency,","changing in management every few years; become harder for internal promotion opportunities, do not promote internal rotation/cross training","have a stable senior management, more cross training opportunities, provide internal promotions instead of hiring from outside",work-life balance workplace, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW6146967.htm,Research Assistant,3/18/2015,New York,New York State,US,Yes, , ,5,5,4,4,5,5,Getting Better,Yes,Approve,"Interesting work, access to executive level management teams, work-life balance",comp is below other Wall St institutions, ,Research Assistant, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW6136744.htm,"Assistant Vice President, Risk Specialist",3/17/2015,London,England,UK,Yes,More than 3 years,Full-time,4,3,3,4,5,5,Staying the Same,Yes,Approve,"Office culture is good, work life balance is decent. Good perks. HR policies focused on the people. Office location is very good. Gym around the corner",Internal Growth is somehow limited as some positions are filled with external recruitment on a continuing fashion. Possibility to make a difference is limited,Create a fast track for promoting real talent. Incentivize more employees to pursue business dev opportunities and make them part of the wider budget,Reasonable conditions, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW6134236.htm,Director,3/17/2015, , , ,Yes, , ,2,2,3,1,3,1,Staying the Same,Yes,Disapprove,"- Ability to telecommute
- Access to top management of rated companies.
- Decent pay for the work","- Management (Lead analytical managers on up) are only interested in protecting their jobs. Think that they are smarter and thus don't listen to analysts or explain their actions.
- Implement tons of changes regardless of merit. In a hurry to do things ","Remember that your assets are the people. If the job market changes for the better, most will leave and never look back.",AWFUL Management, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW6099947.htm,Ratings Analyst,3/11/2015,São Paulo,São Paulo,Brazil,No,More than a year,Full-time,3,2,3,2,2,2,Staying the Same,No,No Rating,the coworkers are fine. the salary is fine.,the working environment is stressful. lots of gossip., ,Rating Analyst, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW6095778.htm, ,3/11/2015, , , ,Yes,More than 5 years,Full-time,3,0,0,0,0,0,Getting Worse,No,No Rating,As long as you don´t care about work/life balance promotions and good benefits,"In terms of numbers, one record year follows the other. Nevertheless, there is one project after the other to increase efficiency.... There is no limit to greed. 
The majority of departments is understaffed, while the number of credits increases continuously.
Consultants brought in to change the way we work. Morale is low and turn over is high. No one likes the new changes.  Regardless of your position, once you turn 50, they will ask you to leave the company.", ,The good years are over, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW6086594.htm, ,3/10/2015, , , ,Yes, , ,4,3,4,3,5,4,Getting Better,Yes,Approve,"Interesting projects and cooperative colleagues; nice team environment; international culture and mobility; active internal networks around gender equality, charity work, etc; investment in training and development; good working hours;",Low visibility on career opportunities; difficult to move across department; employee can stay in the same type of role for over 10 years;  senior management can be slow to implement changes and be open about the impact or opportunities for employees,invest more in the HR function,Nice working environment, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW6078048.htm,Intern,3/9/2015, , , ,No, , ,3,3,1,4,5,4,Getting Better,Yes,No Opinion,"Good work/life balance, great team","Low salary, training was not enough",no,Intern at S&P Financial Institutions team, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5991935.htm, ,2/25/2015,London,England,UK,Yes, , ,4,3,5,4,5,5,Getting Better,Yes,Approve,"- I've always felt very supported by my managers and team. 
 - Working hours are almost always 9-5; 6 is considered late to leave. Flexible working hours are encouraged to meet employees' needs
 - Everyone is super friendly and smart.
 - The work en","- Career progression was fast at first and then slowed considerably.
 - Directors, though friendly, are pretty removed from the day to day workings.
 - It can get a little too comfortable, which can lead to frustration.","- Well done for creating a rich and enjoyable working environment.
 - Pay more attention to the committed workers at the middle levels.
 - Don't let the current change management scheme threaten what makes this company great.",Lovely people & a great work/life balance, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5865724.htm, ,2/6/2015,New York,New York State,US,Yes,More than 8 years,Full-time,2,1,4,1,5,3,Getting Worse,No,Disapprove,"Good benefits, telecommuting, work/life balance, vacation time = Only reasons to be a lifer here especially if you have a family","Consultants brought in to change everything. Morale is low and turn over is high. No one likes the new changes, huddles and white boards. Wake up this is why employees are leaving the company. Layoffs. Icy management.","Losing talent over new changes. Employees don't like the new changes going on and you just ignore them and think they will adjust. You only care about saving money not making your employees happy. Run a survey on how many people have left Corp Ratings after consultants came in instead of asking for a weekly ""anonymous"" survey where no will tell the truth of how they really feel. New floor plans are not popular.",Stay Away..., 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5846405.htm,Research Assistant,2/4/2015,Denver,Colorado,US,Yes,More than a year,Full-time,4,4,1,4,4,4,Getting Better,Yes,No Rating,The work is challenging and there are always opportunities to improve. Projects seem to be a good way to move up and make a name for yourself.,"Job security is one. Also an issue is pay, been here for a few years and still haven't seen a significant increase in pay.","Need to be more innovative, we seem to be stuck in our ways. Less innovation leads to poor public perception and lawsuits from the DOJ.",Work with incredibly intelligent people with a culture similar to that of an educational institution., 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5836715.htm,Associate Director,2/2/2015,New York,New York State,US,Yes,More than 10 years,Full-time,2,3,3,1,3,2,Getting Worse,Yes,Disapprove,Ok place to learn if placed in a good group. Access to c suite from rated companies. People generally willing to help.,Too much change being implemented too fast which is creating franchise risk. Morale is low. Existing managers expect more than they had to deliver to become managers. Compensation misaligned with work.,"The easiest thing to do is to cut expenses. In s&p's case revenues will not be impacted and margins will go up. But the quality of the work will go down.

Let analysts be analysts and realize that good analysts need time to do their work. Reduce beurocracy and reward people that work hard, otherwise the talented people will find a job elsewhere.

Stop and think about the company's future, not your compensation today.",Creating franchise risk, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5799774.htm,Associate Director,1/28/2015, , , ,Yes,More than 5 years,Full-time,3,2,2,1,2,3,Staying the Same,No,No Rating,"The actual analytic work is rewarding. Collegial environment, Flexible working conditions",Regulation is causing administrative overload. We are being spread too thin,"Off-shoring is not working. There aren't enough hours in the day to do all that senior management thinks are ""must"" priorities. Hire appropriate staffing levels in the analytic ranks. Oversight staffing has run amok.",Huge changes, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5767404.htm,Senior Associate,1/24/2015,London,England,UK,Yes,More than 8 years,Full-time,3,1,1,2,5,4,Getting Better,Yes,No Opinion,"- good company to learn the basics
- international team
- good work/life balance","- lower than avg. salary
- bureaucratic 
- no clear career path",#NAME?,SPCIQ, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5761938.htm,Director,1/23/2015,New York,New York State,US,Yes, , ,1,1,1,1,2,1,Getting Worse,No,Disapprove,"Honestly say there are no pros. What once was a sector which was not affected by the downsizing of wall street which provided some stability, is now no longer the case.","You spend less than 5% of your day on actual credit analysis, and the rest of the time dealing processes and procedures. Similar to working for the government, no decision can be made without the formulation of a committee. Non-analytic managers do not understand the credit dynamics and analysis process.", ,Stay Away if you want to be a credit analyst., 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5753403.htm,Associate,1/22/2015,New York,New York State,US,Yes, , ,3,3,3,2,4,2,Staying the Same,No,Approve,Great experience to gain inside information on industries.,The work is second place to presentation and politics.,None.  Its a quasi government entity that has no real skin in the game.,Some times good sometimes very bad, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5709464.htm,Senior Equity Analyst,1/16/2015,London,England,UK,No,More than 5 years,Full-time,3,0,0,0,0,0,Getting Better,Yes,No Rating,"Relatively easy pace for equity research firm. Fair amount of responsibility and discretion, in terms of making investment recommendations.","Lack of clients, which forced global restructuring. Huge variation within analytical staff, in terms of experience and knowledge.",Put more assets behind building up equities business.,"Strong company, equities business restructured.", 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5681839.htm, ,1/12/2015, , , ,Yes,Less than a year,Full-time,3,3,3,3,3,3,Staying the Same,No,No Opinion,It is a great place to work. A lot of great  people.  First time working with a rating agency.  Will continue.,Very uncoordinated work environment.  Lack of transparency., ,It is a great place to work. A lot of great  people.  First time working with a rating agency.  Will continue., 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5632348.htm, ,1/5/2015, , , ,Yes, , ,4,3,3,3,4,4,Staying the Same,Yes,No Opinion,"Lots of insightful and intelligent people to work with - lots of opportunities to work on different kinds of projects, and gain useful experience. Collaborative environment, with a focus on teamwork, and a great culture that encourages a real work-life balance.","Can sometimes get bogged down in bureaucracy. The size of the organization makes rapid change difficult, and sometimes the lifer mentality can get to you.",Learn to build from the ground up - encourage innovation and new ideas.,"Great people, improving culture", 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5602696.htm, ,12/29/2014, , , ,No, , ,3,0,0,1,0,0, , ,No Rating,"When I joined the S&P equity division, I appreciated that the company had a long, respected history, unique products and publications, and a collegial atmosphere, including among lower- and mid-range employees, from mail room on up. Many people worked there for decades, providing a long institutional memory and depth of knowledge. Salaries for analysts, although respectable, were lower than at investment firms, but many told me that quality of life was good and crucially, areas of coverage and hours were reasonable. Raises were steady, thanks to a longstanding relationship with the union. For me as a support staffer, work was enjoyable, stable, skill-promoting, and varied, without being frantic all the time. I was deeply dedicated and value my experience there.","The company has gone through many rounds of job cuts and outsourcing, swapping out businesses to new divisions not covered by the union contract. Support staff were reduced, the mail room was outsourced, graphic design was eliminated, and some managers seemed more inclined to pit people against each other. Considering that S&P generated three-fourths of McGraw Hill's profits, it was hard to understand why senior management would risk the quality of its products and work environment through turnover and job cuts to try to squeeze out ever more profits. My department was laid off several years ago, but I have heard that morale is very low now. It's a shame.",Stop listening to cockamamie consultants.,Cost cutting hard to understand, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5592711.htm, ,12/26/2014, , , ,No, ,Full-time,2,3,1,1,2,4,Getting Better,No,No Opinion,"- Good credit analytic tools
- Exposure to different industries and to senior management
- Good maternity benefits","- Some senior staff can be challenging to work with
- Increasing stress and workload on the analysts for the remuneration
- Poor remuneration",Need to replace some managers that have been in the company far too long.,"Great company to pick up credit analysis skills, but poor management and remuneration", 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5583952.htm, ,12/23/2014, , , ,No, , ,3,4,5,3,5,4,Staying the Same,Yes,No Opinion,Great benefits and compensation with excellent time off policies and flexibiliy. Friendly atmosphere and pleasant working environment.. Good opportunities to advance if academic qualification is met.,Job security is an issue especially for employees who are nearing retirement, ,Satisfactory but job security is an issue, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5543153.htm,Director,12/15/2014,New York,New York State,US,Yes, , ,3,3,3,1,4,4,Staying the Same,No,Disapprove,Most of the people are great to work with.  Working in Corporate Ratings provides industry specialization and access to senior-level management of the companies being rated.,Recent voluntary and involuntary layoffs is resulting in the loss of a lot of depth and experience. Pace of change in the organization is very stressful.,"Realize that this is a human capital business, and behave as if you value the capital that walks out the door every day.","Generally very positive, but the company is changing rapidly.", 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5505086.htm, ,12/8/2014, , , ,No, , ,3,2,3,3,5,3, , ,No Rating,"Stable job with reasonable hours,  IF you can handle workload Management encourages you to pursue projects out of interest.","Amount of work undertaken is not closely tied with bonuses or promotions.
Management comes from former analysts, who may not be the best fit as managers",Tie work done more closely with promotion and bonus incentives,It was alright, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5478401.htm, ,12/3/2014, , , ,Yes,More than 8 years,Full-time,3,3,4,2,5,3,Getting Better,Yes,No Rating,"work/life balance, good compensation, access to high level clients, interesting work","bureaucratic, not always a meritocracy, disconnected managers, poor systems","Fewer middle managers, invest in infrastructure and your people","Good work/life balance, room for growth, culture changing", 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5474450.htm, ,12/3/2014, , , ,Yes,More than 10 years,Full-time,1,1,3,1,2,3,Getting Worse,No,Approve,Salary is excellent and hours are reasonable and somewhat flexible. Many departments allow for working from home. Many positions are union represented (The Newspaper Guild of NY). 100% match on 1st 6% of employee contributions to 401K plan.,Company is outsourcing many jobs. Bumping of lesser experienced employees is completely at the discretion of the manager of the lesser experienced employee leaving the senior employees in the lurch. No pension plan. Retirement plan is 401K plan and profit sharing only.,Realize the grass in India isn't greener and your customers are realizing this. This is going to end up biting you.,Run Away, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5438495.htm, ,11/25/2014,New York,New York State,US,Yes,More than 10 years,Full-time,4,3,3,2,4,3,Staying the Same,Yes,Disapprove,"Great people, and good atmosphere to work in. People work together to work through problems, issue or enhancements to resolution.","IT Constraints, always looking to cut via the bottom line and not caring so much as to the knowledge being lost in some respects.",Cut costs in letting go of areas where there are too many managers and less people working on the data,Work less to advance, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5424028.htm,Administrative Support,11/22/2014,New York,New York State,US,No,More than 5 years,Full-time,4,3,3,3,4,3, ,Yes,No Opinion,"Very talented staff for the most part, that didn't mind being innovative and interested in what their peers had to say.",Bonuses very reduced for the support staff over the years.  The effectiveness of the annual review process appears to fluctuate between managers.,"Never forget those who are the foundation of your support, especially for annual/spot bonuses.  No one works hard all year for just a box of chocolate.",Meet Some Wonderful Lifelong Friends Here, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5404465.htm,Associate,11/18/2014,New Delhi,Delhi,India,Yes,Less than a year,Part-time,2,4,2,1,1,4,Staying the Same,No,Approve,good to learn ok work load satisfaction is good,salary salary salary salary salary salary salary salary salary,increase salary,Associate Developer, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5392680.htm, ,11/17/2014, , , ,Yes,More than a year,Full-time,3,3,3,3,4,3,Staying the Same,Yes,No Opinion,Great place to learn the risk assessment across many business practices. Development and exposure is significant if you can leverage your academic knowledge with practical application,Not the best in terms of promotions/career mobility or salary., ,Great place for development, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5313245.htm, ,11/4/2014, , , ,No, , ,2,2,3,1,4,1,Getting Worse,No,Disapprove,Good learning experience with nice work hours.,Not a long-term place to stay based on advancement opportunities,Not enough consistency from the top down,Good learning experience, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5284247.htm, ,10/30/2014,New York,New York State,US,Yes,More than 5 years,Full-time,4,3,3,3,4,3,Getting Better,Yes,Approve,"Well, there's a benefit of monopoly, sort of. There's not a whole lot of competitors. 
Offices around the world. Flexibility on work locations and work/life balance. 
People are generally nice and helpful.","Regulations, a lot of it. You'll find a huge chunk of your time spent on it. 
Efficiency has been improving, but not enough. Some things are done in certain ways because they have been done in those ways for decades.", ,Good flexibility, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5262232.htm, ,10/28/2014, , , ,Yes, ,Full-time,3,2,3,2,5,2,Getting Better,Yes,No Opinion,"Exposure to C-Suite Management
Great way to build communication skills with colleagues and senior management
Visibility in investor community
Work/Life balance","Limited upward mobility
Antiquated or ineffective IT systems", ,S&P Work Life Balance Limited Upward Mobility, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5248844.htm,Research Assistant,10/26/2014,New York,New York State,US,Yes,More than 3 years,Full-time,4,4,4,2,4,3,Staying the Same,Yes,Disapprove,"Good pay, great benefits, plenty intelligent coworkers, work life balance, and strong growth plans","Internal policy, regulation, shareholder focused, profit driven",Better focus on analytics and the people,Do you fit the culture?, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5198960.htm, ,10/19/2014, , , ,Yes, , ,3,0,0,0,0,0, , ,No Rating,"good brand, reputable, ancient, well known","politics, dishonesty, too many changes, stressful",reduce the politics,director, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5127541.htm, ,10/8/2014, , , ,No, , ,3,0,0,0,0,0, , ,No Rating,manager provided some guidance and some training,office culture wasn't great and pay could be better, ,pretty hectic, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5099292.htm, ,10/4/2014,London,England,UK,No,More than 5 years,Full-time,2,1,4,1,3,2,Getting Better,No,Approve,"Good company, culture, benefits and work / life balance. Good opportunities to get involved with the community.",Many senior management peeps have been with the company too long and are out of touch and out of ideas. Very difficult to progress in your career - esp if you work in the subordinate EMEA!,Have a serious look at you senior managers with long service.,Very disappointed in Senior Management, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5091920.htm,Director,10/3/2014,New York,New York State,US,Yes,More than 10 years,Full-time,3,3,4,2,4,3,Getting Better,No,No Opinion,"Good work life balance, reasonable amount of hours relative to compensation, interesting work, ability to participate in high level work at an early stage of career.",Firm as a whole is too conservative with its approach to managing the burden of being a regulated entity.  Compliance burdens placed on analysts can be excessive at times., ,"Good place to start out, but should be viewed as a stepping stone to better opportunities.", 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5044277.htm, ,9/25/2014, , , ,Yes, , ,5,0,0,0,0,0, , ,No Rating,Love working at this company,I have no cons to add, ,GREAT COMPANY, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5033142.htm,Director,9/24/2014,New York,New York State,US,Yes,More than 3 years,Full-time,3,1,5,2,5,2,Getting Worse,No,No Opinion,The worklife balance is very good. I work 9 to 5 every day. Never check my email at nights or on weekends. Excellent pay with good bonuses. Good benefits. company matches up to 6% of 401K contributions.,"The culture is stale. There are a lot of people that have been hanging on at this company for years. There is not a culture of excellence. Just going through the motions. The morale is extremely low right now as the company is undergoing a restructuring. They are running some of the dead wood off, but they are also making the product a commodity, sapping the analytical thought out of the rating.",Stop trying to do more with less.,Excellent work-life balance with good pay. Work is unrewarding and the company is restructuring., 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW5020760.htm,Associate Director,9/22/2014,New York,New York State,US,No,Less than a year,Full-time,2,4,4,2,4,2,Getting Worse,No,Disapprove,"The company hires intelligent people to perform its various data services so the environment can be pleasant.  There is also an emphasis on work-life balance so while there are times that you may spend over 40 hours a week on an assignment, you are more likely to get out at 5 or 6.  Lastly, the pay is competitive with Wall Street firms taking into account the more reasonable hours at S&P.","Human resources and IT practically do not exist.  I spent the first week without a log-in for my computer although the company knew weeks in advance that I was coming.  HR is so terrible that I had to sign up for my own orientation, an orientation which was scheduled after the date that you had select your benefits.  Finally, there is no loyalty to the employees,  They are going through some significant restructuring right now under the new president and are letting go of people left and right.  I would avoid this company right now if I were you.",Support your employees,Company In the Process of Major Restructuring, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW4993282.htm,Associate,9/18/2014,London,England,UK,No,More than 3 years,Full-time,2,1,3,2,4,2,Getting Worse,No,Disapprove,Some great people work there,"Way too much cronieism, way too top heavy, so many directors, no chance of progression","Value the people doing the work, not the people talking about the work",Frustrating, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW4971689.htm,Financial Analyst,9/15/2014,Bethesda,Maryland,US,No,More than 3 years,Full-time,2,3,2,2,3,2,Staying the Same,No,Disapprove,"not much opportunity here, mgmgt sucks","long hours, terrible management, small raises",clean house again,junk rating, 
